SalesID;DocumentDate;SalePrice;PropertyID;PropertyType;ym;zhvi_px;zhvi_idx;AdjSalePrice;NbrLivingUnits;SqFtLot;SqMLot;SqFtTotLiving;SqMTotLiving;SqFtFinBasement;SqMFinBasement;Bathrooms;Bedrooms;BldgGrade;YrBuilt;YrRenovated;TrafficNoise;LandVal;ImpsVal;ZipCode;NewConstruction;Image
13690;2013-04-19;430000;4027700844;Single Family;2013-04-01;356000;0.818014705882353;525663;1;9153;850;1970;183;0;0;2.5;3;8;2007;0;0;182000;292000;98028;0;JZ04HN2I810N
13691;2007-10-23;416000;4027700880;Single Family;2007-10-01;431300;0.991038602941177;419762;1;10438;970;2400;223;1200;111;1.75;4;7;1915;0;1;174000;136000;98028;0;K0BV8IY362HL
13692;2015-04-28;330000;4027700930;Single Family;2015-04-01;429900;0.987821691176471;334068;1;7347;683;2100;195;1030;96;1.75;5;7;1981;0;0;171000;178000;98028;0;K1K3RV7M9GQX
13695;2014-08-28;259000;4027701220;Single Family;2014-08-01;403500;0.927159926470588;279348;1;14046;1305;1610;150;0;0;2;3;7;1933;1988;1;194000;157000;98028;0;K1ZZSNTLLOO7
13696;2007-06-06;357000;4027701237;Single Family;2007-06-01;433200;0.995404411764706;358648;1;13650;1268;1370;127;0;0;1.5;4;7;1961;0;0;184000;114000;98028;0;K46CX54TLAPR
13697;2006-06-19;480000;4027701362;Single Family;2006-06-01;404400;0.929227941176471;516558;1;9324;866;2300;214;0;0;2.5;3;8;1986;0;0;157000;295000;98155;0;K7XA6E632SUS
13698;2006-12-05;256680;4031000250;Single Family;2006-12-01;423400;0.972886029411765;263834;1;9612;893;1310;122;350;33;1;3;7;1962;0;0;72000;109000;98001;0;KAQS418S19R4
13699;2010-05-21;184950;4031000460;Single Family;2010-05-01;347800;0.799172794117647;231427;1;9812;912;920;85;0;0;1;3;7;1962;0;0;72000;106000;98001;0;KGA34QOLSPIX
13700;2008-01-29;1375000;4031700290;Single Family;2008-01-01;421900;0.969439338235294;1418346;1;15060;1399;4850;451;1480;137;4;6;9;2003;0;0;139000;474000;98001;0;KIGESKNFFAUQ
13701;2006-08-29;449950;4034900065;Single Family;2006-08-01;411100;0.944623161764706;476328;1;11000;1022;2580;240;1290;120;1.75;3;7;1951;0;1;290000;207000;98006;0;KIYB96H0J5HU
13702;2006-10-26;550000;4036100130;Single Family;2006-10-01;418300;0.961167279411765;572221;1;12070;1121;1690;157;0;0;2;3;8;1957;0;0;315000;214000;98006;0;KJGO3ZIMV9LI
13703;2006-10-31;637000;4036400020;Single Family;2006-10-01;418300;0.961167279411765;662736;1;8342;775;3360;312;1680;156;2.5;5;8;1967;0;0;381000;299000;98155;0;KJWG1J22IOBK
13704;2006-03-10;635000;4036400130;Single Family;2006-03-01;392100;0.900965073529412;704800;1;8323;773;3610;335;1680;156;3.25;4;8;1963;0;0;381000;319000;98155;0;KK0Y1TV58XBD
13705;2006-03-01;350000;4036800090;Single Family;2006-03-01;392100;0.900965073529412;388472;1;7320;680;1250;116;0;0;1.5;3;7;1956;0;0;295000;97000;98008;0;KN2FCM8OX25D
13706;2010-09-14;377500;4036800170;Single Family;2010-09-01;337200;0.774816176470588;487212;1;7420;689;2120;197;1060;98;1.75;3;7;1956;0;0;295000;151000;98008;0;KR8XNKREXT7L
13707;2007-05-02;470000;4036800355;Single Family;2007-05-01;432100;0.992876838235294;473372;1;10880;1011;1870;174;600;56;2.5;4;7;1961;0;0;295000;257000;98008;0;KSEPP1HTVEZW
13708;2009-05-08;520000;4036800355;Single Family;2009-05-01;360700;0.828814338235294;627402;1;10880;1011;1870;174;600;56;2.5;4;7;1961;0;0;295000;257000;98008;0;KXBYTJPNOQX3
13709;2006-08-25;438000;4036800805;Single Family;2006-08-01;411100;0.944623161764706;463677;1;7269;675;1240;115;0;0;1.5;3;7;1957;0;0;295000;107000;98008;0;KZPA4EEQO43C
13710;2011-04-25;369000;4036800910;Single Family;2011-04-01;318700;0.732306985294118;503887;1;8000;743;1830;170;0;0;1.5;3;7;1957;0;0;295000;167000;98008;0;L39NGGP68RRM
13711;2014-05-14;562000;4036800910;Single Family;2014-05-01;398100;0.914751838235294;614374;1;8000;743;1830;170;0;0;1.5;3;7;1957;0;0;295000;167000;98008;0;LDX3748QWWD6
13712;2012-01-10;297500;4036800925;Single Family;2012-01-01;311600;0.715992647058823;415507;1;7300;678;1310;122;0;0;2.75;3;7;1957;0;0;295000;79000;98008;0;LEA1SJI1LSDI
13713;2006-08-21;442500;4036800980;Single Family;2006-08-01;411100;0.944623161764706;468441;1;8265;768;1920;178;850;79;1;3;7;1958;0;0;295000;161000;98008;0;LEHYIWWPYAQ2
13714;2006-10-13;434000;4036801180;Single Family;2006-10-01;418300;0.961167279411765;451534;1;7782;723;1910;177;900;84;1.75;4;7;1956;0;0;295000;133000;98008;0;LJR8O1KYITSS
13715;2009-12-18;295000;4036801430;Single Family;2009-12-01;350600;0.805606617647059;366184;1;7300;678;1490;138;500;46;1.5;4;7;1956;0;0;295000;92000;98008;0;LO7NND35KQMJ
13716;2012-07-10;360000;4036801435;Single Family;2012-07-01;325300;0.747472426470588;481623;1;7300;678;1380;128;0;0;2;4;7;1956;0;0;295000;112000;98008;0;LU6NB7G00MEI
13717;2006-06-26;416500;4037000080;Single Family;2006-06-01;404400;0.929227941176471;448222;1;13527;1257;1110;103;0;0;1;3;7;1957;0;2;265000;89000;98008;0;M7T7MJP4QOWC
13718;2006-10-19;425000;4037000485;Single Family;2006-10-01;418300;0.961167279411765;442171;1;8780;816;1190;111;0;0;1;3;7;1957;0;0;295000;92000;98008;0;M9DP4K92CJCT
13719;2007-02-22;528000;4037000715;Single Family;2007-02-01;427800;0.982996323529412;537133;1;8080;751;1780;165;740;69;1.75;4;7;1957;0;0;295000;241000;98008;0;MC5LYRM1LXU7
13720;2011-12-15;347750;4037000720;Single Family;2011-12-01;311900;0.716681985294118;485222;1;7878;732;1520;141;500;46;2;4;7;1957;0;0;295000;140000;98008;0;MEN7S7LC7EYW
13721;2006-03-07;390000;4037000745;Single Family;2006-03-01;392100;0.900965073529412;432869;1;8236;765;1800;167;0;0;2.5;3;7;1956;2008;0;295000;244000;98008;0;MFHMETAJGL79
13722;2008-08-18;429000;4037000825;Single Family;2008-08-01;397900;0.914292279411765;469215;1;7772;722;2240;208;1120;104;2.25;4;7;1956;0;0;295000;149000;98008;0;MJS35KDS04Z4
13723;2012-08-14;350000;4037000920;Single Family;2012-08-01;327500;0.752527573529412;465099;1;14264;1325;3120;290;1560;145;2.75;5;7;1957;0;0;295000;207000;98008;0;MLOBR5FVBS8N
13724;2006-11-01;405000;4037200295;Single Family;2006-11-01;421200;0.967830882352941;418462;1;8039;747;1520;141;0;0;2;3;7;1957;0;0;295000;139000;98008;0;MLTCK3WZYX51
13725;2006-05-05;400000;4037200305;Single Family;2006-05-01;400600;0.920496323529412;434548;1;8400;780;1220;113;0;0;1.75;3;7;1957;0;0;295000;87000;98008;0;MPTQN4T9N34D
13726;2006-05-31;451300;4037200465;Single Family;2006-05-01;400600;0.920496323529412;490279;1;8000;743;1260;117;0;0;1.5;3;7;1957;0;0;295000;122000;98008;0;MZVILEC6VJY2
13727;2006-04-05;435000;4037200600;Single Family;2006-04-01;396500;0.911075367647059;477458;1;7700;715;1450;135;0;0;1.75;3;7;1957;0;0;295000;122000;98008;0;N0QVE0TT8ZWC
13728;2010-04-19;315000;4037200620;Single Family;2010-04-01;349100;0.802159926470588;392690;1;9424;876;1520;141;0;0;1.75;3;7;1957;0;1;280000;121000;98008;0;N21AL0YEXKEV
13729;2006-04-26;435000;4037200645;Single Family;2006-04-01;396500;0.911075367647059;477458;1;9645;896;1360;126;0;0;1.75;4;7;1959;0;1;280000;96000;98008;0;N24F0WT560OJ
13730;2009-08-17;350000;4037200665;Single Family;2009-08-01;352600;0.810202205882353;431991;1;7700;715;1150;107;0;0;1.5;3;7;1957;0;0;295000;77000;98008;0;N2VA0BGOWQ9I
13731;2010-08-25;360000;4037200690;Single Family;2010-08-01;339900;0.781020220588235;460936;1;14129;1313;1330;124;360;33;1.75;4;7;1957;0;0;295000;114000;98008;0;N347WL2KTB2M
13732;2006-09-11;480000;4037400315;Single Family;2006-09-01;414800;0.953125;503607;1;8030;746;2100;195;1030;96;2;6;7;1958;0;0;295000;252000;98008;0;N563R3OVBEO4
13733;2006-01-25;415000;4037400430;Single Family;2006-01-01;383200;0.880514705882353;471315;1;8824;820;1690;157;480;45;2.5;4;7;1958;0;0;295000;149000;98008;0;N6Q2E1A0WA2I
13734;2006-07-07;515000;4037400530;Single Family;2006-07-01;407700;0.936810661764706;549738;1;9291;863;2290;213;0;0;2.5;4;7;1958;0;0;291000;315000;98008;0;N8TTJUNVBYZ1
13735;2008-06-05;564900;4037400530;Single Family;2008-06-01;403200;0.926470588235294;609733;1;9291;863;2290;213;0;0;2.5;4;7;1958;0;0;291000;315000;98008;0;NB1C2EU9PL11
13736;2006-07-17;420000;4037500005;Single Family;2006-07-01;407700;0.936810661764706;448330;1;8547;794;1500;139;0;0;1.75;3;7;1958;0;1;280000;107000;98008;0;NBK47OQ11C9P
13737;2011-10-12;230000;4037500005;Single Family;2011-10-01;312000;0.716911764705882;320821;1;8547;794;1500;139;0;0;1.75;3;7;1958;0;1;280000;107000;98008;0;NDWN83CRE9GW
13738;2010-08-10;380000;4037500040;Single Family;2010-08-01;339900;0.781020220588235;486543;1;12342;1147;1760;164;500;46;2;3;7;1958;0;0;295000;160000;98008;0;NHIGT0PZK9W5
13739;2011-08-18;355000;4037500120;Single Family;2011-08-01;312700;0.718520220588235;494071;1;12848;1194;2170;202;990;92;2.25;4;7;1958;0;0;295000;167000;98008;0;NHTSPB0MDH5H
13740;2009-09-17;393000;4037500180;Single Family;2009-09-01;351800;0.808363970588235;486167;1;8863;823;1670;155;0;0;2.75;4;7;1958;0;0;295000;162000;98008;0;NQ833OTXQEVH
13741;2007-05-10;440000;4037500360;Single Family;2007-05-01;432100;0.992876838235294;443157;1;12840;1193;7100;660;0;0;8;11;9;2014;0;1;295000;589000;98008;0;O2577MCAC816
13742;2007-06-27;440000;4037600035;Single Family;2007-06-01;433200;0.995404411764706;442031;1;9600;892;1100;102;0;0;2;3;7;1958;0;2;250000;143000;98007;0;O3H47HVGOQTB
13743;2006-02-26;373950;4037600050;Single Family;2006-02-01;387600;0.890625;419874;1;10980;1020;1700;158;0;0;2.5;5;7;1959;0;2;236000;144000;98007;0;O5QMIUZOBZ9J
13744;2007-05-30;503500;4037700150;Single Family;2007-05-01;432100;0.992876838235294;507112;1;10080;936;1590;148;420;39;2.25;3;7;1958;0;1;280000;156000;98008;0;OCR3KUT2NE9Y
13745;2006-03-21;350000;4037700295;Single Family;2006-03-01;392100;0.900965073529412;388472;1;8250;766;1570;146;400;37;2.25;3;7;1958;0;2;250000;159000;98008;0;OEBG8A4I9IHS
13746;2006-07-28;465000;4037800020;Single Family;2006-07-01;407700;0.936810661764706;496365;1;8610;800;2170;202;940;87;2;5;7;1959;0;0;295000;166000;98008;0;OGEQ29CBTUSX
13747;2006-12-07;448000;4037800225;Single Family;2006-12-01;423400;0.972886029411765;460486;1;8436;784;1590;148;0;0;1.75;3;7;1959;0;0;295000;130000;98008;0;OLVPT2DFMHNJ
13748;2009-09-18;380000;4038000095;Single Family;2009-09-01;351800;0.808363970588235;470085;1;8821;819;1130;105;0;0;1;3;7;1958;0;0;295000;156000;98008;0;OR1DKHH36X4C
13749;2010-04-02;407000;4038000185;Single Family;2010-04-01;349100;0.802159926470588;507380;1;10704;994;2560;238;1280;119;2.5;5;7;1959;0;0;295000;179000;98008;0;OSE9J2B41O0L
13750;2006-03-27;435000;4038000220;Single Family;2006-03-01;392100;0.900965073529412;482816;1;7968;740;1530;142;0;0;1.5;4;7;1958;0;0;295000;223000;98008;0;P2EQS19JJZ1G
13751;2006-12-05;484500;4038100060;Single Family;2006-12-01;423400;0.972886029411765;498003;1;8640;803;1260;117;0;0;1.75;3;7;1959;0;1;280000;105000;98008;0;P6SI66ZBL8TT
13752;2008-10-27;340000;4038100105;Single Family;2008-10-01;390600;0.897518382352941;378822;1;9266;861;1350;125;0;0;1.75;3;7;1959;0;0;295000;107000;98008;0;PAD2O2ALTV7B
13753;2006-10-27;436000;4038100245;Single Family;2006-10-01;418300;0.961167279411765;453615;1;9440;877;1970;183;940;87;1.75;5;7;1959;0;0;295000;134000;98008;0;PBHYS7PXUR7Q
13754;2007-03-20;419000;4038300010;Single Family;2007-03-01;429600;0.987132352941177;424462;1;7700;715;1180;110;0;0;1.5;3;7;1959;0;2;250000;122000;98007;0;PGOFF6B4MMIM
13755;2006-08-25;439500;4038500600;Single Family;2006-08-01;411100;0.944623161764706;465265;1;7700;715;1400;130;0;0;1.75;3;7;1959;0;0;295000;133000;98008;0;PH89H72P8892
13756;2006-12-21;599500;4038500840;Single Family;2006-12-01;423400;0.972886029411765;616208;1;7286;677;1970;183;940;87;1.75;4;7;1959;2006;0;295000;233000;98008;0;PSW9SQAX9MMN
13757;2006-10-23;495000;4038600260;Single Family;2006-10-01;418300;0.961167279411765;514999;1;13078;1215;2380;221;840;78;2.75;4;8;1961;0;0;295000;202000;98008;0;PWENTAWL0B9T
13758;2007-02-21;535000;4038700180;Single Family;2007-02-01;427800;0.982996323529412;544254;1;9243;859;2180;203;550;51;2.75;4;7;1960;0;2;265000;194000;98008;0;Q1ENT3QIQX6J
13759;2012-04-25;485000;4038700220;Single Family;2012-04-01;315200;0.724264705882353;669645;1;8560;795;2200;204;1100;102;2.75;5;7;1961;0;0;308000;207000;98008;0;Q39X300NHYIE
13760;2009-04-14;525000;4038700290;Single Family;2009-04-01;365000;0.838694852941177;625973;1;8982;834;1750;163;580;54;2.25;3;7;1960;0;0;295000;234000;98008;0;QH4JI2X8TRES
13761;2006-06-27;725000;4039000290;Single Family;2006-06-01;404400;0.929227941176471;780218;1;8571;796;2980;277;1460;136;2.75;5;8;1962;0;2;265000;377000;98008;0;QI4CZMKDC9LC
13762;2007-02-07;450000;4039100060;Single Family;2007-02-01;427800;0.982996323529412;457784;1;10318;959;1350;125;0;0;1.75;3;8;1963;0;1;265000;241000;98008;0;QJOA7K1FAP5L
13763;2008-07-11;580000;4039100350;Single Family;2008-07-01;400300;0.919806985294118;630567;1;8105;753;2340;217;640;59;2.25;4;8;1963;0;0;291000;393000;98008;0;QKW6MYEEB9IA
13764;2007-12-12;430000;4039300520;Single Family;2007-12-01;425200;0.977022058823529;440113;1;8719;810;1380;128;0;0;1.75;3;7;1962;0;0;295000;112000;98007;0;QL3NUHLYJBFU
13765;2006-05-12;455000;4039300740;Single Family;2006-05-01;400600;0.920496323529412;494299;1;8779;816;6680;621;0;0;6.5;11;9;2009;0;0;295000;870000;98007;0;QMSTPYNP9Z1X
13766;2008-04-21;485000;4039400410;Single Family;2008-04-01;411700;0.946001838235294;512684;1;8938;830;1820;169;0;0;1.75;4;7;1960;0;0;295000;245000;98007;0;QN5JC84BFFAN
13767;2006-07-11;340000;4039500220;Single Family;2006-07-01;407700;0.936810661764706;362934;1;8269;768;1030;96;0;0;1.75;3;7;1961;0;0;295000;79000;98008;0;QNXGWOUOJOST
13768;2007-01-30;420500;4039500220;Single Family;2007-01-01;425600;0.977941176470588;429985;1;8269;768;1030;96;0;0;1.75;3;7;1961;0;0;295000;79000;98008;0;QOBTT2HV6LWT
13769;2007-06-13;513615;4039500270;Single Family;2007-06-01;433200;0.995404411764706;515986;1;8425;783;1380;128;0;0;1.75;3;7;1961;0;0;295000;129000;98008;0;QUELLEAI1ER7
13770;2006-05-16;480000;4039500420;Single Family;2006-05-01;400600;0.920496323529412;521458;1;7854;730;2470;229;1140;106;2.5;4;7;1961;0;0;295000;200000;98008;0;QW4IBGRPHDI1
13771;2007-11-21;569000;4039500450;Single Family;2007-11-01;428400;0.984375;578032;1;7700;715;2320;216;0;0;2;5;7;1961;0;0;295000;285000;98008;0;R0JJ3651C08Y
13772;2006-06-29;900000;4039700160;Single Family;2006-06-01;404400;0.929227941176471;968546;1;9693;901;3830;356;1600;149;4.5;8;9;1967;0;1;340000;537000;98008;0;R1RGOSP35XK1
13773;2006-03-29;810000;4039700530;Single Family;2006-03-01;392100;0.900965073529412;899036;1;9348;868;3490;324;1210;112;2.5;3;9;1981;2013;0;369000;615000;98008;0;R2TH5R60F9QH
13774;2008-08-25;650000;4039700650;Single Family;2008-08-01;397900;0.914292279411765;710932;1;11060;1028;3300;307;1390;129;3.75;6;9;1967;0;0;340000;465000;98008;0;R3OP5WO028DO
13775;2006-01-04;730000;4039700840;Single Family;2006-01-01;383200;0.880514705882353;829061;1;10152;943;3170;295;1390;129;3;4;9;1967;2005;0;475000;594000;98008;0;RBLES6E14JIB
13776;2011-12-15;435000;4039800110;Single Family;2011-12-01;311900;0.716681985294118;606964;1;19843;1843;2180;203;760;71;2.5;3;8;1981;0;2;255000;286000;98008;0;RKUL00OZ1CJ3
13777;2010-07-20;550000;4039800180;Single Family;2010-07-01;342800;0.787683823529412;698250;1;22194;2062;2660;247;480;45;2.25;4;8;1977;0;0;363000;296000;98008;0;ROODCY3LS1GJ
13778;2006-07-10;695000;4039800200;Single Family;2006-07-01;407700;0.936810661764706;741879;1;18135;1685;2270;211;340;32;1.75;3;8;1978;0;1;207000;387000;98008;0;RP312HJ6I500
13779;2011-04-28;404562;4040100600;Single Family;2011-04-01;318700;0.732306985294118;552449;1;8580;797;2040;190;0;0;2.25;3;7;1963;0;0;295000;202000;98007;0;RSAGVY4BIZ8Q
13780;2006-05-30;625000;4040100670;Single Family;2006-05-01;400600;0.920496323529412;678982;1;7260;674;2450;228;0;0;2.25;4;7;1963;0;0;295000;247000;98007;0;RUACWAAK98CF
13781;2011-03-14;430000;4040500100;Single Family;2011-03-01;321600;0.738970588235294;581891;1;7795;724;2620;243;0;0;2.5;5;7;1961;0;0;295000;258000;98007;0;S6IAEH6QXRCF
13782;2006-03-31;457000;4040600270;Single Family;2006-03-01;392100;0.900965073529412;507234;1;9197;854;2060;191;740;69;2.5;4;7;1961;0;0;295000;179000;98007;0;S9CF0F9WMHJ7
13783;2007-03-23;449950;4040700020;Single Family;2007-03-01;429600;0.987132352941177;455815;1;8250;766;1200;111;0;0;1.5;3;7;1961;0;0;317000;93000;98008;0;SEBGEQ8D8QZJ
13784;2006-02-15;295000;4040700130;Single Family;2006-02-01;387600;0.890625;331228;1;8447;785;1050;98;0;0;2.75;4;7;1961;0;0;317000;109000;98008;0;SHRYH8HGYIPN
13785;2007-08-01;527000;4040700130;Single Family;2007-08-01;434600;0.998621323529412;527728;1;8447;785;1050;98;0;0;2.75;4;7;1961;0;0;317000;109000;98008;0;SI3RXFWBLAJS
13786;2007-06-06;395000;4040800080;Single Family;2007-06-01;433200;0.995404411764706;396824;1;7700;715;1500;139;0;0;1.75;4;7;1966;0;1;265000;132000;98008;0;SI9XW8ARY5NL
13787;2009-09-11;375000;4040800120;Single Family;2009-09-01;351800;0.808363970588235;463900;1;7200;669;1220;113;0;0;1;3;7;1965;0;0;295000;109000;98008;0;SU3WRY3H9N2P
13788;2006-08-16;439950;4040800260;Single Family;2006-08-01;411100;0.944623161764706;465741;1;8521;792;1220;113;0;0;1.5;4;7;1965;0;0;295000;95000;98008;0;SUQAGTOARKLQ
13789;2006-02-07;414500;4040800410;Single Family;2006-02-01;387600;0.890625;465404;1;8500;790;1210;112;0;0;1.5;3;7;1963;0;0;295000;116000;98008;0;SWTI34GFYYSD
13790;2011-10-07;300000;4040800610;Single Family;2011-10-01;312000;0.716911764705882;418462;1;9020;838;1400;130;0;0;1.5;3;7;1963;0;0;295000;123000;98008;0;SXXLDL5PDB0J
13791;2006-03-27;950000;4045500565;Single Family;2006-03-01;392100;0.900965073529412;1054425;1;29481;2739;3080;286;0;0;2.5;3;9;2000;0;0;230000;461000;98014;0;SY7A7P8O5RJR
13792;2007-08-06;1070000;4045500565;Single Family;2007-08-01;434600;0.998621323529412;1071477;1;29481;2739;3080;286;0;0;2.5;3;9;2000;0;0;230000;461000;98014;0;T0D7A2MP1G25
13793;2007-04-02;452000;4045500710;Single Family;2007-04-01;430900;0.990119485294118;456511;1;15029;1396;1160;108;290;27;0.75;2;6;1937;0;0;193000;125000;98014;0;T2BBSCPBDXLP
13794;2007-09-26;329000;4045501080;Single Family;2007-09-01;433500;0.99609375;330290;1;45866;4261;630;59;0;0;0.75;1;5;1952;0;0;245000;58000;98014;0;T2MRT679U8UR
13795;2006-11-09;775000;4045600010;Single Family;2006-11-01;421200;0.967830882352941;800760;1;24452;2272;2790;259;0;0;2.5;3;8;1998;0;0;161000;375000;98059;0;TB8XDDAIY5IL
13796;2010-04-05;397000;4045700415;Single Family;2010-04-01;349100;0.802159926470588;494914;1;20000;1858;2420;225;1210;112;2.5;4;8;1960;0;0;78000;263000;98001;0;TFWA4F5FD19U
13797;2007-05-24;720000;4045700508;Single Family;2007-05-01;432100;0.992876838235294;725165;1;49658;4613;5620;522;1380;128;3.5;3;11;2007;0;0;102000;586000;98001;1;TX09WDDS6JLI
13798;2006-04-18;419000;4045700562;Single Family;2006-04-01;396500;0.911075367647059;459896;1;53578;4978;1790;166;0;0;1.75;3;8;1979;0;0;102000;187000;98001;0;TXLAN5IDR388
13799;2007-03-23;160000;4045700656;Single Family;2007-03-01;429600;0.987132352941177;162086;1;25010;2324;2170;202;240;22;1.75;4;7;1964;0;1;83000;215000;98001;0;U0UIR7TBZX0K
13800;2006-10-31;672500;4045900031;Single Family;2006-10-01;418300;0.961167279411765;699670;1;12800;1189;2260;210;630;59;3.25;4;8;1933;2006;0;116000;402000;98072;0;UG99LFM5ON8T
13801;2006-09-01;598000;4045900108;Single Family;2006-09-01;414800;0.953125;627410;1;15228;1415;2770;257;0;0;2.75;3;9;2005;0;2;112000;489000;98072;0;UH4V9O6TOJLB
13802;2006-10-26;481000;4045900144;Single Family;2006-10-01;418300;0.961167279411765;500433;1;82764;7689;3050;283;1270;118;2.75;4;8;1972;0;0;315000;374000;98072;0;UK7JSFL9TO1I
13803;2008-04-21;506000;4046400050;Single Family;2008-04-01;411700;0.946001838235294;534883;1;8960;832;2020;188;650;60;2.25;4;8;1969;0;0;295000;200000;98008;0;UNPZ9JSHHF4Y
13804;2006-05-08;495000;4046400270;Single Family;2006-05-01;400600;0.920496323529412;537753;1;7215;670;3100;288;1500;139;2.5;4;8;1968;0;0;280000;265000;98008;0;UQGYGFVKY81H
13805;2012-07-23;250000;4046500060;Single Family;2012-07-01;325300;0.747472426470588;334460;1;21615;2008;1090;101;0;0;1;2;7;1983;0;0;103000;170000;98014;0;UZLKRREL2IV2
13806;2006-04-05;385000;4046500150;Single Family;2006-04-01;396500;0.911075367647059;422578;1;15483;1438;1770;164;0;0;2.5;4;8;1989;0;0;96000;242000;98014;0;V1GGVPOMR6T0
13807;2007-06-20;425000;4046500150;Single Family;2007-06-01;433200;0.995404411764706;426962;1;15483;1438;1770;164;0;0;2.5;4;8;1989;0;0;96000;242000;98014;0;V36LLI7XYLUC
13809;2008-06-24;339950;4046500260;Single Family;2008-06-01;403200;0.926470588235294;366930;1;37787;3511;950;88;0;0;1;1;7;1968;0;0;92000;211000;98014;0;V550NM8SYQED
13810;2012-10-10;224500;4046500260;Single Family;2012-10-01;332400;0.763786764705882;293930;1;37787;3511;950;88;0;0;1;1;7;1968;0;0;92000;211000;98014;0;VDTKJXF2KSQO
13811;2007-05-30;410985;4046500320;Single Family;2007-05-01;432100;0.992876838235294;413934;1;16275;1512;1660;154;0;0;1.75;3;7;1990;0;0;86000;205000;98014;0;VGRV43TBGLYR
13812;2012-03-19;292800;4046500320;Single Family;2012-03-01;313600;0.720588235294118;406335;1;16275;1512;1660;154;0;0;1.75;3;7;1990;0;0;86000;205000;98014;0;VJQ1DUYRSEMO
13813;2010-11-17;400000;4046501170;Single Family;2010-11-01;332700;0.764476102941177;523234;1;44786;4161;2460;229;0;0;3.25;4;8;1992;0;0;137000;294000;98014;0;VOVOA5XAJQ57
13814;2011-02-16;220000;4046600810;Single Family;2011-02-01;325000;0.746783088235294;294597;1;17550;1630;1430;133;220;20;1;3;7;1979;0;0;98000;176000;98014;0;VYRUK1RPQABI
13815;2012-04-18;290000;4046601420;Single Family;2012-04-01;315200;0.724264705882353;400406;1;14992;1393;1570;146;0;0;2;3;8;2001;0;0;94000;236000;98014;0;W2YLCIQBZLXS
